Choice,A_follower_count,A_following_count,A_mentions_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_mentions_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_2,B_network_feature_3
0,47006,7814,80.42457509,4.502351131,0.100503359,5.527498266,199.3955696,4093.158228,154830,10613,138.7577424,3.5578318,0.341936472,3.81385001,126.0718232,6302.39779
0,313,149,0.356943299,0.100503359,0.100503359,0.356943299,90,1951,15854,2239,24.56344122,7.094303015,1.118904873,4.361107538,197.1836735,5626.081633
0,219,148,0.758307371,0.100503359,0.100503359,0.100503359,205,3922.666667,224146,272,56.72528019,0.100503359,0.100503359,5.782978754,54.92523364,7211.663551
0,44027,113,45.20422152,1.116158362,0.100503359,0.859718422,112.1914894,2122.702128,513424,6,755.6325931,4.765334887,0.586102452,6.59206719,22.89159638,1386.830366
1,488750,320,1207.190077,0.842022025,0.593198607,7.044734545,7.859817814,637.9832996,32342,2622,64.64188177,22.25028766,0.583369585,27.51283755,184.2977941,7245.231618
1,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,3200,3256,0.290192078,0.362150068,0.100503359,0.362150068,0,11
1,580544,2799,296.9782053,15.03302568,4.807179812,8.262063127,87.18377483,3547.782285,32342,2622,64.64188177,22.25028766,0.583369585,27.51283755,184.2977941,7245.231618
0,9093,672,11.12202093,15.16593491,2.538667176,7.01675925,123.1388889,4708.166667,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617
1,2774790,20342,5088.577165,0.810460608,0.339522141,1.081757307,4.78133907,454.9678946,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899
1,112,243,1.445173536,0.100503359,0.100503359,0.603176929,96.6,1414.2,127,36,0.100503359,0.100503359,0.100503359,0.34437519,0,0
1,504004,3109,311.8003107,4.486090163,1.049407923,4.806823324,48.53281853,1554.489575,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7
1,6225470,381,16532.60226,6.292393245,4.340211535,11.88687309,10.29783072,1115.07744,5342840,33401,173636.239,11.40883937,1.652900203,13.48526577,5.348202643,1230.512781
0,614689,400,199.6182962,9.366192242,0.359533601,4.094487553,39.19374069,2565.612519,513424,6,755.6325931,4.765334887,0.586102452,6.59206719,22.89159638,1386.830366
1,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592
0,9093,672,11.12202093,15.16593491,2.538667176,7.01675925,123.1388889,4708.166667,298668,551,493.2563794,4.115212281,0.854539102,3.075462809,75.97009804,3865.446569
0,592,193,0.55948671,1.1058505,0.351840144,0.351840144,27.5,528.5,1912232,33395,38159.53861,2.173241402,0.623796778,4.143115243,19.24536275,1027.420978
1,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,565,613,11.7772064,5.644562091,1.866505408,5.865445093,76.5,2505.852941
0,364,927,0.551680478,0.834980863,0.339522141,0.832590675,1.5,122,6231,555,67.57738263,1.833267817,0.346838542,4.774050789,209.7296137,5612.39485
1,203788,1069,1043.235953,20.64364329,1.371207871,22.23138596,59.96437824,1554.076101,598,600,12.53297639,3.069584115,0.100503359,2.764762084,53.63636364,1453.636364
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,224146,272,56.72528019,0.100503359,0.100503359,5.782978754,54.92523364,7211.663551
1,48777,858,247.2387454,3.031695655,1.816746114,21.17569608,32.90277778,1871.071429,21,193,0.100503359,0.100503359,0.100503359,0.351840144,0,0
1,20288,1568,34.28379003,1.347967466,0.600714083,1.365921888,85.57861635,1928.503145,223,168,0.349326776,0.100503359,0.100503359,0.100503359,77,3047
1,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,1481379,147521,9902.070379,10.43846039,0.100503359,193.0724182,10.96414426,1035.955493
1,154830,10613,138.7577424,3.5578318,0.341936472,3.81385001,126.0718232,6302.39779,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353
1,1641075,695,5237.291049,17.63611167,3.392829961,6.622205864,9.583602027,1249.680529,488553,38857,44.92958504,2.299665752,0.571441826,2.297275564,396.4327485,14225.17544
1,6232,551,5.079484188,2.089793752,0.837439237,1.347754718,23.17647059,755.1176471,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444
0,655,562,1.151363202,0.573760547,0.100503359,0.569051638,10,602.5,5151,2195,23.00439711,4.849392376,2.588298595,4.371197408,96.58762887,2232.690722
1,1271,1503,0.297973177,0.100503359,0.100503359,0.100503359,0,12,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5
0,1891961,302,1595.795232,2.476541752,1.051846156,7.46288494,66.64190981,2917.682527,5629637,51683,4894.901216,5.949829394,0.862666018,6.839463012,17.23684211,1353.646477
1,154830,10613,138.7577424,3.5578318,0.341936472,3.81385001,126.0718232,6302.39779,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091
1,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625
0,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565
0,444,155,0.100503359,0.349326776,0.100503359,0.349326776,0,0,282305,2114,38.81280943,7.518898903,0.837941585,5.010178747,379.3117647,32020.81176
0,102116,293,1729.451634,30.82997666,8.568366922,93.31157133,12.31026948,1636.379704,5922518,483,65758.40354,1.61241011,0.100503359,2.631606754,6.015693853,1199.636812
0,323,542,0.100503359,0.100503359,0.100503359,0.608280084,0,0,268170,2087,48.07371982,0.356943299,0.356943299,0.356943299,29.91469194,915.3270142
0,7147,737,2.332989727,0.862129981,0.100503359,1.357588703,13.27272727,520.1818182,47006,7814,80.42457509,4.502351131,0.100503359,5.527498266,199.3955696,4093.158228
1,206818,15196,15.210108,0.100503359,0.100503359,0.100503359,321.1884058,17454.11594,5685,942,30.13122089,5.312394518,0.100503359,4.819142948,224.2252252,7527.405405
1,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592,44034,2974,223.9145258,23.68867081,9.26024468,21.05030968,332.8233296,9018.235561
0,2632007,5,557.7292406,0.100503359,0.100503359,0.100503359,62.33388023,3537.859311,5922518,483,65758.40354,1.61241011,0.100503359,2.631606754,6.015693853,1199.636812
1,78731,6212,97.39584224,13.84364379,1.788635968,12.66075551,59.91666667,2026.757813,1912232,33395,38159.53861,2.173241402,0.623796778,4.143115243,19.24536275,1027.420978
1,750,997,2.292464513,5.135357861,2.03245874,4.423155794,192.3636364,3855.727273,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
1,9542820,2069,4336.358286,7.37699597,1.838380721,3.113625134,16.38513842,3413.41185,5151,2195,23.00439711,4.849392376,2.588298595,4.371197408,96.58762887,2232.690722
1,4579,327,9.447317778,1.576868418,0.100503359,2.062173362,57.82051282,4246.461538,378,131,1.401066281,0.871050348,0.367462556,1.099749987,19.6,393.2
1,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629
1,41367,71,32.54965274,4.590730462,1.587365184,10.83237551,14.99186992,2044.910569,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889
0,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095,14843,12352,48.53027062,17.88875172,1.848025014,13.93927832,184.7117647,10791.74706
0,2045,2141,1.833418996,0.100503359,0.100503359,0.354378899,135.2857143,2754.285714,2062,650,5.813987876,1.296654062,0.100503359,1.78760399,68.85,2221.35
0,84129,74509,56.25527399,6.792888074,5.057913432,8.086343125,96.21888412,2878.905579,15214,602,13.14944048,0.634421754,0.100503359,0.601724865,341.8035714,7846.821429
0,3722,285,17.14843513,5.878963793,0.610818839,3.583595517,79.40322581,5921.354839,220242,357,452.5472807,13.43902206,3.043693264,13.64798201,13.66191781,1375.807671
0,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694
1,1834007,773,1674.266909,29.3318518,7.308293446,17.65970962,53.22601447,2662.894778,21,193,0.100503359,0.100503359,0.100503359,0.351840144,0,0
0,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096,163145,906,182.1755684,11.60766804,3.59001979,9.605154521,82.93865906,1809.650499
0,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889,45589,862,148.8542792,27.88176793,3.333491804,23.86128172,127.4042934,2833.847943
0,267,352,0.301982614,0.334765667,0.100503359,0.566685352,92,1299,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5
0,823481,2667,87.60765569,6.6549459,2.615794203,5.048747779,58.41408451,3523.250704,98788,2354,385.7953553,8.361112757,5.092200727,10.77741899,61.63973314,2080.33358
0,100,201,0.351840144,0.351840144,0.100503359,0.351840144,29,469,805,589,7.755929477,3.134203079,0.367462556,1.843682004,94.06896552,1810.551724
0,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
1,356712,2070,24.82391035,2.144406357,0.605766716,1.627038907,258.2553191,8133,1271,1503,0.297973177,0.100503359,0.100503359,0.100503359,0,12
0,26602,23861,41.49853822,1.868475321,1.114236462,5.518671364,100.2957746,2216.535211,68574,917,37.96022007,2.082309747,0.613409142,2.543566259,223.0251572,4880.534591
0,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341
1,1021,187,19.65961834,0.825097332,0.337131953,0.834803921,47.09677419,1426.645161,1211,409,0.984148446,0.100503359,0.100503359,0.359533601,209.75,3589
1,4321482,259,7068.594081,2.101994023,0.339522141,10.21653167,11.30328061,1404.195349,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403
0,739581,10723,102.0267501,1.537321816,1.054358039,3.467753982,11.19168591,966.1939954,480412,11948,1795.525546,4.534987444,1.318140223,15.82591557,60.81466192,2695.612527
0,4947410,112,1774.213927,0.100503359,0.100503359,0.100503359,26.54419364,3068.022437,232753,320,175.2647763,3.108490477,1.614716825,4.401918701,47.0969163,2374.155653
1,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341,322682,37601,176.5337159,6.849227229,1.345073398,4.359865448,234.3380682,7168.464489
0,38,0,0.100503359,0.100503359,0.100503359,0.346838542,0,0,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7
0,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336
1,5532,562,24.89723799,2.54056252,0.359533601,3.270085437,143.3783784,4374.27027,1883,746,2.629304239,2.474642331,0.825317366,2.26834434,36,993.8888889
0,3638,3341,2.793577201,2.594089268,0.598150194,3.802143416,9.416666667,489.0833333,488553,38857,44.92958504,2.299665752,0.571441826,2.297275564,396.4327485,14225.17544
1,14843,12352,48.53027062,17.88875172,1.848025014,13.93927832,184.7117647,10791.74706,364,927,0.551680478,0.834980863,0.339522141,0.832590675,1.5,122
0,57840,27137,271.7598603,13.07938778,0.100503359,12.64288125,294.1707317,8733.976718,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,57840,27137,271.7598603,13.07938778,0.100503359,12.64288125,294.1707317,8733.976718
0,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444,20288,1568,34.28379003,1.347967466,0.600714083,1.365921888,85.57861635,1928.503145
0,58090,6,98.95424086,0.796262414,0.332423044,0.332423044,241.6804598,8490.301149,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
0,631958,674,614.9687449,4.052278956,1.340565773,12.30503544,35.83865939,2231.568979,120772,468,660.3840858,5.02997589,2.313890145,6.305116118,60.59658849,2013.164606
0,867,413,10.90634919,3.975177064,1.12441792,2.635947157,66.91176471,1119.441176,48777,858,247.2387454,3.031695655,1.816746114,21.17569608,32.90277778,1871.071429
0,444,155,0.100503359,0.349326776,0.100503359,0.349326776,0,0,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068
1,1641075,695,5237.291049,17.63611167,3.392829961,6.622205864,9.583602027,1249.680529,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,125438,983,55.13726596,2.251398297,0.100503359,7.207908455,217.2416667,6466.733333
0,356712,2070,24.82391035,2.144406357,0.605766716,1.627038907,258.2553191,8133,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255
0,19562,17637,572.8748555,27.55204041,7.167556746,32.10190616,23.46929577,1395.845634,4947410,112,1774.213927,0.100503359,0.100503359,0.100503359,26.54419364,3068.022437
0,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7,143101,128686,874.2128732,4.49847062,0.100503359,34.97797772,105.7347811,5276.96262
1,265258,209,631.9159463,5.460985488,0.100503359,7.498126498,3.826313828,506.6921357,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899
1,804394,1370,6881.482996,22.68313126,2.385537974,18.4209812,21.32498769,1413.825398,20542,635,10.99055651,1.095797028,0.598150194,2.077718034,35.45238095,2758.52381
1,35420121,136440,33169.80682,0.100503359,0.100503359,0.100503359,17.67608459,2006.176049,6375552,813,12873.60093,1.035209969,0.100503359,2.0390371,9.799931436,1988.04748
1,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196
1,4579,327,9.447317778,1.576868418,0.100503359,2.062173362,57.82051282,4246.461538,1919,1726,17.09447147,5.824670968,1.8640263,6.533475398,19.22058824,974.9558824
0,314,398,2.911756281,1.546347246,0.332423044,1.333844661,16.11111111,495.7777778,2260661,233,13580.62944,27.18280159,13.09838332,18.34972182,16.87001748,2092.420044
0,3162,244,43.66338086,9.213423557,1.101452233,17.10297689,96.79562044,2194.226277,17766,803,4.51222065,0.573760547,0.337131953,0.847447434,157.1,3116.05
1,143101,128686,874.2128732,4.49847062,0.100503359,34.97797772,105.7347811,5276.96262,3081505,119234,19.17301992,0.100503359,0.100503359,0.100503359,55.64179104,17588.0597
0,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341
0,1720,540,5.161848286,2.324112453,0.608895669,3.813660827,94.5,1823.428571,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907
0,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048,85138,67047,150.3404561,5.480348974,0.100503359,71.87927375,205.8832753,9580.39547
1,44027,113,45.20422152,1.116158362,0.100503359,0.859718422,112.1914894,2122.702128,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048
1,44027,113,45.20422152,1.116158362,0.100503359,0.859718422,112.1914894,2122.702128,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
0,10422587,147,1892.914388,0.842497379,0.100503359,0.842497379,37.13576895,2639.140829,7360339,95,12473.15006,5.323947293,1.353623527,8.266238728,7.320319919,838.4865891
0,14843,12352,48.53027062,17.88875172,1.848025014,13.93927832,184.7117647,10791.74706,138235,780,267.4365113,32.38155115,3.495342668,26.6084698,27.47856315,4345.216686
0,1017,638,8.815529114,5.343413088,0.840131093,4.103393706,96.90909091,1714.787879,34860,219,87.51418982,4.43364988,1.10959253,3.145192568,137.1354467,6896.9683
0,565,613,11.7772064,5.644562091,1.866505408,5.865445093,76.5,2505.852941,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
1,513424,6,755.6325931,4.765334887,0.586102452,6.59206719,22.89159638,1386.830366,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
0,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5,232753,320,175.2647763,3.108490477,1.614716825,4.401918701,47.0969163,2374.155653
1,33669,29327,128.414854,6.556255018,0.339522141,12.29220538,72.77922078,3492.194805,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444
0,1607541,93,389.5331197,0.359533601,0.100503359,0.849790132,9.979033197,774.3989517,132100,56571,388.2107872,25.92191397,0.341936472,17.59384702,271.1167076,12786.25184
0,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939,132100,56571,388.2107872,25.92191397,0.341936472,17.59384702,271.1167076,12786.25184
1,3742349,58111,1337.14689,8.416012215,1.559521894,4.296058995,43.95705851,5128.202362,6375552,813,12873.60093,1.035209969,0.100503359,2.0390371,9.799931436,1988.04748
0,3893,1059,3.260473308,1.100823764,0.100503359,1.100823764,95.8,2188.733333,9093,672,11.12202093,15.16593491,2.538667176,7.01675925,123.1388889,4708.166667
0,794,479,0.306073459,0.100503359,0.100503359,1.621980887,49,4969,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899
0,2662235,824,4477.898354,16.42470617,0.100503359,16.67104136,57.81867108,2274.401849,2843700,5337,17670.64596,20.77800628,16.29053977,132.1303984,25.68230112,1595.083804
0,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5,3893,1059,3.260473308,1.100823764,0.100503359,1.100823764,95.8,2188.733333
1,2774790,20342,5088.577165,0.810460608,0.339522141,1.081757307,4.78133907,454.9678946,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286
